Provincias;Municipios;Sexo;Edad;Total
09 Burgos;09310 Reinoso;Total;De 80 a 84 años;0
09 Burgos;09310 Reinoso;Total;De 85 a 89 años;0
09 Burgos;09310 Reinoso;Total;De 90 a 94 años;0
09 Burgos;09310 Reinoso;Total;De 95 a 99 años;1
09 Burgos;09310 Reinoso;Total;100 y más años;0
09 Burgos;09311 Retuerta;Total;De 65 a 69 años;10
09 Burgos;09311 Retuerta;Total;De 70 a 74 años;11
09 Burgos;09311 Retuerta;Total;De 75 a 79 años;3
09 Burgos;09311 Retuerta;Total;De 80 a 84 años;0
09 Burgos;09311 Retuerta;Total;De 85 a 89 años;1
09 Burgos;09311 Retuerta;Total;De 90 a 94 años;2
09 Burgos;09311 Retuerta;Total;De 95 a 99 años;0
09 Burgos;09311 Retuerta;Total;100 y más años;0
09 Burgos;09312 Revilla y Ahedo, La;Total;De 65 a 69 años;9
09 Burgos;09312 Revilla y Ahedo, La;Total;De 70 a 74 años;7
09 Burgos;09312 Revilla y Ahedo, La;Total;De 75 a 79 años;4
09 Burgos;09312 Revilla y Ahedo, La;Total;De 80 a 84 años;5
09 Burgos;09312 Revilla y Ahedo, La;Total;De 85 a 89 años;4
09 Burgos;09312 Revilla y Ahedo, La;Total;De 90 a 94 años;3
09 Burgos;09312 Revilla y Ahedo, La;Total;De 95 a 99 años;4
09 Burgos;09312 Revilla y Ahedo, La;Total;100 y más años;0
09 Burgos;09314 Revilla del Campo;Total;De 65 a 69 años;9
09 Burgos;09314 Revilla del Campo;Total;De 70 a 74 años;16
09 Burgos;09314 Revilla del Campo;Total;De 75 a 79 años;6
09 Burgos;09314 Revilla del Campo;Total;De 80 a 84 años;5
09 Burgos;09314 Revilla del Campo;Total;De 85 a 89 años;0
09 Burgos;09314 Revilla del Campo;Total;De 90 a 94 años;4
09 Burgos;09314 Revilla del Campo;Total;De 95 a 99 años;0
09 Burgos;09314 Revilla del Campo;Total;100 y más años;0
09 Burgos;09315 Revillarruz;Total;De 65 a 69 años;22
09 Burgos;09315 Revillarruz;Total;De 70 a 74 años;14
09 Burgos;09315 Revillarruz;Total;De 75 a 79 años;7
09 Burgos;09315 Revillarruz;Total;De 80 a 84 años;4
09 Burgos;09315 Revillarruz;Total;De 85 a 89 años;5
09 Burgos;09315 Revillarruz;Total;De 90 a 94 años;4
09 Burgos;09315 Revillarruz;Total;De 95 a 99 años;0
09 Burgos;09315 Revillarruz;Total;100 y más años;0
09 Burgos;09316 Revilla Vallejera;Total;De 65 a 69 años;7
09 Burgos;09316 Revilla Vallejera;Total;De 70 a 74 años;10
09 Burgos;09316 Revilla Vallejera;Total;De 75 a 79 años;7
09 Burgos;09316 Revilla Vallejera;Total;De 80 a 84 años;9
09 Burgos;09316 Revilla Vallejera;Total;De 85 a 89 años;6
09 Burgos;09316 Revilla Vallejera;Total;De 90 a 94 años;1
09 Burgos;09316 Revilla Vallejera;Total;De 95 a 99 años;2
09 Burgos;09316 Revilla Vallejera;Total;100 y más años;0
09 Burgos;09317 Rezmondo;Total;De 65 a 69 años;2
09 Burgos;09317 Rezmondo;Total;De 70 a 74 años;2
09 Burgos;09317 Rezmondo;Total;De 75 a 79 años;2
09 Burgos;09317 Rezmondo;Total;De 80 a 84 años;4
09 Burgos;09317 Rezmondo;Total;De 85 a 89 años;1
09 Burgos;09317 Rezmondo;Total;De 90 a 94 años;1
09 Burgos;09317 Rezmondo;Total;De 95 a 99 años;0
09 Burgos;09317 Rezmondo;Total;100 y más años;1
09 Burgos;09318 Riocavado de la Sierra;Total;De 65 a 69 años;4
09 Burgos;09318 Riocavado de la Sierra;Total;De 70 a 74 años;3
09 Burgos;09318 Riocavado de la Sierra;Total;De 75 a 79 años;5
09 Burgos;09318 Riocavado de la Sierra;Total;De 80 a 84 años;9
09 Burgos;09318 Riocavado de la Sierra;Total;De 85 a 89 años;5
09 Burgos;09318 Riocavado de la Sierra;Total;De 90 a 94 años;3
09 Burgos;09318 Riocavado de la Sierra;Total;De 95 a 99 años;0
09 Burgos;09318 Riocavado de la Sierra;Total;100 y más años;2
09 Burgos;09321 Roa;Total;De 65 a 69 años;153
09 Burgos;09321 Roa;Total;De 70 a 74 años;85
09 Burgos;09321 Roa;Total;De 75 a 79 años;105
09 Burgos;09321 Roa;Total;De 80 a 84 años;85
09 Burgos;09321 Roa;Total;De 85 a 89 años;69
09 Burgos;09321 Roa;Total;De 90 a 94 años;52
09 Burgos;09321 Roa;Total;De 95 a 99 años;11
09 Burgos;09321 Roa;Total;100 y más años;1
09 Burgos;09323 Rojas;Total;De 65 a 69 años;8
09 Burgos;09323 Rojas;Total;De 70 a 74 años;2
09 Burgos;09323 Rojas;Total;De 75 a 79 años;3
09 Burgos;09323 Rojas;Total;De 80 a 84 años;3
09 Burgos;09323 Rojas;Total;De 85 a 89 años;3
09 Burgos;09323 Rojas;Total;De 90 a 94 años;2
09 Burgos;09323 Rojas;Total;De 95 a 99 años;0
09 Burgos;09323 Rojas;Total;100 y más años;1
09 Burgos;09325 Royuela de Río Franco;Total;De 65 a 69 años;22
09 Burgos;09325 Royuela de Río Franco;Total;De 70 a 74 años;14
09 Burgos;09325 Royuela de Río Franco;Total;De 75 a 79 años;24
09 Burgos;09325 Royuela de Río Franco;Total;De 80 a 84 años;9
09 Burgos;09325 Royuela de Río Franco;Total;De 85 a 89 años;12
09 Burgos;09325 Royuela de Río Franco;Total;De 90 a 94 años;10
09 Burgos;09325 Royuela de Río Franco;Total;De 95 a 99 años;1
09 Burgos;09325 Royuela de Río Franco;Total;100 y más años;0
09 Burgos;09326 Rubena;Total;De 65 a 69 años;15
09 Burgos;09326 Rubena;Total;De 70 a 74 años;7
09 Burgos;09326 Rubena;Total;De 75 a 79 años;4
09 Burgos;09326 Rubena;Total;De 80 a 84 años;4
09 Burgos;09326 Rubena;Total;De 85 a 89 años;5
09 Burgos;09326 Rubena;Total;De 90 a 94 años;2
09 Burgos;09326 Rubena;Total;De 95 a 99 años;2
09 Burgos;09326 Rubena;Total;100 y más años;0
09 Burgos;09327 Rublacedo de Abajo;Total;De 65 a 69 años;2
09 Burgos;09327 Rublacedo de Abajo;Total;De 70 a 74 años;3
09 Burgos;09327 Rublacedo de Abajo;Total;De 75 a 79 años;1
09 Burgos;09327 Rublacedo de Abajo;Total;De 80 a 84 años;1
09 Burgos;09327 Rublacedo de Abajo;Total;De 85 a 89 años;2
09 Burgos;09327 Rublacedo de Abajo;Total;De 90 a 94 años;1
09 Burgos;09327 Rublacedo de Abajo;Total;De 95 a 99 años;0
09 Burgos;09327 Rublacedo de Abajo;Total;100 y más años;0
09 Burgos;09328 Rucandio;Total;De 65 a 69 años;8
09 Burgos;09328 Rucandio;Total;De 70 a 74 años;8
09 Burgos;09328 Rucandio;Total;De 75 a 79 años;9
09 Burgos;09328 Rucandio;Total;De 80 a 84 años;3
09 Burgos;09328 Rucandio;Total;De 85 a 89 años;1
09 Burgos;09328 Rucandio;Total;De 90 a 94 años;4
09 Burgos;09328 Rucandio;Total;De 95 a 99 años;3
09 Burgos;09328 Rucandio;Total;100 y más años;1
09 Burgos;09329 Salas de Bureba;Total;De 65 a 69 años;13
09 Burgos;09329 Salas de Bureba;Total;De 70 a 74 años;4
09 Burgos;09329 Salas de Bureba;Total;De 75 a 79 años;4
09 Burgos;09329 Salas de Bureba;Total;De 80 a 84 años;4
09 Burgos;09329 Salas de Bureba;Total;De 85 a 89 años;2
09 Burgos;09329 Salas de Bureba;Total;De 90 a 94 años;5
09 Burgos;09329 Salas de Bureba;Total;De 95 a 99 años;1
09 Burgos;09329 Salas de Bureba;Total;100 y más años;0
09 Burgos;09330 Salas de los Infantes;Total;De 65 a 69 años;137
09 Burgos;09330 Salas de los Infantes;Total;De 70 a 74 años;116
09 Burgos;09330 Salas de los Infantes;Total;De 75 a 79 años;89
09 Burgos;09330 Salas de los Infantes;Total;De 80 a 84 años;85
09 Burgos;09330 Salas de los Infantes;Total;De 85 a 89 años;60
09 Burgos;09330 Salas de los Infantes;Total;De 90 a 94 años;46
09 Burgos;09330 Salas de los Infantes;Total;De 95 a 99 años;10
09 Burgos;09330 Salas de los Infantes;Total;100 y más años;0
09 Burgos;09332 Saldaña de Burgos;Total;De 65 a 69 años;10
09 Burgos;09332 Saldaña de Burgos;Total;De 70 a 74 años;11
09 Burgos;09332 Saldaña de Burgos;Total;De 75 a 79 años;7
09 Burgos;09332 Saldaña de Burgos;Total;De 80 a 84 años;3
09 Burgos;09332 Saldaña de Burgos;Total;De 85 a 89 años;7
09 Burgos;09332 Saldaña de Burgos;Total;De 90 a 94 años;0
09 Burgos;09332 Saldaña de Burgos;Total;De 95 a 99 años;0
09 Burgos;09332 Saldaña de Burgos;Total;100 y más años;0
09 Burgos;09334 Salinillas de Bureba;Total;De 65 a 69 años;4
09 Burgos;09334 Salinillas de Bureba;Total;De 70 a 74 años;4
09 Burgos;09334 Salinillas de Bureba;Total;De 75 a 79 años;3
09 Burgos;09334 Salinillas de Bureba;Total;De 80 a 84 años;3
09 Burgos;09334 Salinillas de Bureba;Total;De 85 a 89 años;0
09 Burgos;09334 Salinillas de Bureba;Total;De 90 a 94 años;0
09 Burgos;09334 Salinillas de Bureba;Total;De 95 a 99 años;0
09 Burgos;09334 Salinillas de Bureba;Total;100 y más años;0
09 Burgos;09335 San Adrián de Juarros;Total;De 65 a 69 años;6
09 Burgos;09335 San Adrián de Juarros;Total;De 70 a 74 años;9
09 Burgos;09335 San Adrián de Juarros;Total;De 75 a 79 años;3
09 Burgos;09335 San Adrián de Juarros;Total;De 80 a 84 años;5
09 Burgos;09335 San Adrián de Juarros;Total;De 85 a 89 años;2
09 Burgos;09335 San Adrián de Juarros;Total;De 90 a 94 años;2
09 Burgos;09335 San Adrián de Juarros;Total;De 95 a 99 años;0
09 Burgos;09335 San Adrián de Juarros;Total;100 y más años;0
09 Burgos;09337 San Juan del Monte;Total;De 65 a 69 años;8
09 Burgos;09337 San Juan del Monte;Total;De 70 a 74 años;5
09 Burgos;09337 San Juan del Monte;Total;De 75 a 79 años;8
09 Burgos;09337 San Juan del Monte;Total;De 80 a 84 años;4
09 Burgos;09337 San Juan del Monte;Total;De 85 a 89 años;3
09 Burgos;09337 San Juan del Monte;Total;De 90 a 94 años;5
09 Burgos;09337 San Juan del Monte;Total;De 95 a 99 años;1
09 Burgos;09337 San Juan del Monte;Total;100 y más años;0
09 Burgos;09338 San Mamés de Burgos;Total;De 65 a 69 años;10
09 Burgos;09338 San Mamés de Burgos;Total;De 70 a 74 años;11
09 Burgos;09338 San Mamés de Burgos;Total;De 75 a 79 años;10
09 Burgos;09338 San Mamés de Burgos;Total;De 80 a 84 años;9
09 Burgos;09338 San Mamés de Burgos;Total;De 85 a 89 años;7
09 Burgos;09338 San Mamés de Burgos;Total;De 90 a 94 años;6
09 Burgos;09338 San Mamés de Burgos;Total;De 95 a 99 años;4
09 Burgos;09338 San Mamés de Burgos;Total;100 y más años;0
09 Burgos;09339 San Martín de Rubiales;Total;De 65 a 69 años;11
09 Burgos;09339 San Martín de Rubiales;Total;De 70 a 74 años;13
09 Burgos;09339 San Martín de Rubiales;Total;De 75 a 79 años;11
09 Burgos;09339 San Martín de Rubiales;Total;De 80 a 84 años;13
09 Burgos;09339 San Martín de Rubiales;Total;De 85 a 89 años;7
09 Burgos;09339 San Martín de Rubiales;Total;De 90 a 94 años;2
09 Burgos;09339 San Martín de Rubiales;Total;De 95 a 99 años;0
09 Burgos;09339 San Martín de Rubiales;Total;100 y más años;0
09 Burgos;09340 San Millán de Lara;Total;De 65 a 69 años;11
09 Burgos;09340 San Millán de Lara;Total;De 70 a 74 años;3
09 Burgos;09340 San Millán de Lara;Total;De 75 a 79 años;8
09 Burgos;09340 San Millán de Lara;Total;De 80 a 84 años;5
09 Burgos;09340 San Millán de Lara;Total;De 85 a 89 años;1
09 Burgos;09340 San Millán de Lara;Total;De 90 a 94 años;5
09 Burgos;09340 San Millán de Lara;Total;De 95 a 99 años;2
09 Burgos;09340 San Millán de Lara;Total;100 y más años;0
09 Burgos;09343 Santa Cecilia;Total;De 65 a 69 años;18
09 Burgos;09343 Santa Cecilia;Total;De 70 a 74 años;12
09 Burgos;09343 Santa Cecilia;Total;De 75 a 79 años;7
09 Burgos;09343 Santa Cecilia;Total;De 80 a 84 años;2
09 Burgos;09343 Santa Cecilia;Total;De 85 a 89 años;6
09 Burgos;09343 Santa Cecilia;Total;De 90 a 94 años;2
09 Burgos;09343 Santa Cecilia;Total;De 95 a 99 años;1
09 Burgos;09343 Santa Cecilia;Total;100 y más años;0
09 Burgos;09345 Santa Cruz de la Salceda;Total;De 65 a 69 años;8
09 Burgos;09345 Santa Cruz de la Salceda;Total;De 70 a 74 años;10
09 Burgos;09345 Santa Cruz de la Salceda;Total;De 75 a 79 años;7
09 Burgos;09345 Santa Cruz de la Salceda;Total;De 80 a 84 años;4
09 Burgos;09345 Santa Cruz de la Salceda;Total;De 85 a 89 años;6
09 Burgos;09345 Santa Cruz de la Salceda;Total;De 90 a 94 años;4
09 Burgos;09345 Santa Cruz de la Salceda;Total;De 95 a 99 años;0
09 Burgos;09345 Santa Cruz de la Salceda;Total;100 y más años;1
09 Burgos;09346 Santa Cruz del Valle Urbión;Total;De 65 a 69 años;7
09 Burgos;09346 Santa Cruz del Valle Urbión;Total;De 70 a 74 años;6
09 Burgos;09346 Santa Cruz del Valle Urbión;Total;De 75 a 79 años;4
09 Burgos;09346 Santa Cruz del Valle Urbión;Total;De 80 a 84 años;5
09 Burgos;09346 Santa Cruz del Valle Urbión;Total;De 85 a 89 años;2
09 Burgos;09346 Santa Cruz del Valle Urbión;Total;De 90 a 94 años;2
09 Burgos;09346 Santa Cruz del Valle Urbión;Total;De 95 a 99 años;4
09 Burgos;09346 Santa Cruz del Valle Urbión;Total;100 y más años;1
09 Burgos;09347 Santa Gadea del Cid;Total;De 65 a 69 años;17
09 Burgos;09347 Santa Gadea del Cid;Total;De 70 a 74 años;17
09 Burgos;09347 Santa Gadea del Cid;Total;De 75 a 79 años;7
09 Burgos;09347 Santa Gadea del Cid;Total;De 80 a 84 años;6
09 Burgos;09347 Santa Gadea del Cid;Total;De 85 a 89 años;3
09 Burgos;09347 Santa Gadea del Cid;Total;De 90 a 94 años;5
09 Burgos;09347 Santa Gadea del Cid;Total;De 95 a 99 años;5
09 Burgos;09347 Santa Gadea del Cid;Total;100 y más años;0
09 Burgos;09348 Santa Inés;Total;De 65 a 69 años;21
09 Burgos;09348 Santa Inés;Total;De 70 a 74 años;14
09 Burgos;09348 Santa Inés;Total;De 75 a 79 años;14
09 Burgos;09348 Santa Inés;Total;De 80 a 84 años;11
09 Burgos;09348 Santa Inés;Total;De 85 a 89 años;2
09 Burgos;09348 Santa Inés;Total;De 90 a 94 años;2
09 Burgos;09348 Santa Inés;Total;De 95 a 99 años;1
09 Burgos;09348 Santa Inés;Total;100 y más años;0
09 Burgos;09350 Santa María del Campo;Total;De 65 a 69 años;45
09 Burgos;09350 Santa María del Campo;Total;De 70 a 74 años;33
09 Burgos;09350 Santa María del Campo;Total;De 75 a 79 años;35
09 Burgos;09350 Santa María del Campo;Total;De 80 a 84 años;23
09 Burgos;09350 Santa María del Campo;Total;De 85 a 89 años;16
09 Burgos;09350 Santa María del Campo;Total;De 90 a 94 años;20
09 Burgos;09350 Santa María del Campo;Total;De 95 a 99 años;3
09 Burgos;09350 Santa María del Campo;Total;100 y más años;0
09 Burgos;09351 Santa María del Invierno;Total;De 65 a 69 años;8
09 Burgos;09351 Santa María del Invierno;Total;De 70 a 74 años;8
09 Burgos;09351 Santa María del Invierno;Total;De 75 a 79 años;8
09 Burgos;09351 Santa María del Invierno;Total;De 80 a 84 años;3
09 Burgos;09351 Santa María del Invierno;Total;De 85 a 89 años;2
09 Burgos;09351 Santa María del Invierno;Total;De 90 a 94 años;3
09 Burgos;09351 Santa María del Invierno;Total;De 95 a 99 años;0
09 Burgos;09351 Santa María del Invierno;Total;100 y más años;0
09 Burgos;09352 Santa María del Mercadillo;Total;De 65 a 69 años;11
09 Burgos;09352 Santa María del Mercadillo;Total;De 70 a 74 años;4
09 Burgos;09352 Santa María del Mercadillo;Total;De 75 a 79 años;7
09 Burgos;09352 Santa María del Mercadillo;Total;De 80 a 84 años;7
09 Burgos;09352 Santa María del Mercadillo;Total;De 85 a 89 años;12
09 Burgos;09352 Santa María del Mercadillo;Total;De 90 a 94 años;3
09 Burgos;09352 Santa María del Mercadillo;Total;De 95 a 99 años;2
09 Burgos;09352 Santa María del Mercadillo;Total;100 y más años;0
09 Burgos;09353 Santa María Ribarredonda;Total;De 65 a 69 años;8
09 Burgos;09353 Santa María Ribarredonda;Total;De 70 a 74 años;8
09 Burgos;09353 Santa María Ribarredonda;Total;De 75 a 79 años;6
09 Burgos;09353 Santa María Ribarredonda;Total;De 80 a 84 años;2
09 Burgos;09353 Santa María Ribarredonda;Total;De 85 a 89 años;5
09 Burgos;09353 Santa María Ribarredonda;Total;De 90 a 94 años;1
09 Burgos;09353 Santa María Ribarredonda;Total;De 95 a 99 años;2
09 Burgos;09353 Santa María Ribarredonda;Total;100 y más años;0
09 Burgos;09354 Santa Olalla de Bureba;Total;De 65 a 69 años;1
09 Burgos;09354 Santa Olalla de Bureba;Total;De 70 a 74 años;2
09 Burgos;09354 Santa Olalla de Bureba;Total;De 75 a 79 años;4
09 Burgos;09354 Santa Olalla de Bureba;Total;De 80 a 84 años;2
09 Burgos;09354 Santa Olalla de Bureba;Total;De 85 a 89 años;1
09 Burgos;09354 Santa Olalla de Bureba;Total;De 90 a 94 años;0
09 Burgos;09354 Santa Olalla de Bureba;Total;De 95 a 99 años;0
09 Burgos;09354 Santa Olalla de Bureba;Total;100 y más años;0
09 Burgos;09355 Santibáñez de Esgueva;Total;De 65 a 69 años;7
09 Burgos;09355 Santibáñez de Esgueva;Total;De 70 a 74 años;9
09 Burgos;09355 Santibáñez de Esgueva;Total;De 75 a 79 años;6
09 Burgos;09355 Santibáñez de Esgueva;Total;De 80 a 84 años;1
09 Burgos;09355 Santibáñez de Esgueva;Total;De 85 a 89 años;7
09 Burgos;09355 Santibáñez de Esgueva;Total;De 90 a 94 años;8
09 Burgos;09355 Santibáñez de Esgueva;Total;De 95 a 99 años;0
09 Burgos;09355 Santibáñez de Esgueva;Total;100 y más años;0
09 Burgos;09356 Santibáñez del Val;Total;De 65 a 69 años;8
09 Burgos;09356 Santibáñez del Val;Total;De 70 a 74 años;3
09 Burgos;09356 Santibáñez del Val;Total;De 75 a 79 años;7
09 Burgos;09356 Santibáñez del Val;Total;De 80 a 84 años;3
09 Burgos;09356 Santibáñez del Val;Total;De 85 a 89 años;2
09 Burgos;09356 Santibáñez del Val;Total;De 90 a 94 años;2
09 Burgos;09356 Santibáñez del Val;Total;De 95 a 99 años;0
09 Burgos;09356 Santibáñez del Val;Total;100 y más años;0
09 Burgos;09358 Santo Domingo de Silos;Total;De 65 a 69 años;21
09 Burgos;09358 Santo Domingo de Silos;Total;De 70 a 74 años;24
09 Burgos;09358 Santo Domingo de Silos;Total;De 75 a 79 años;27
09 Burgos;09358 Santo Domingo de Silos;Total;De 80 a 84 años;19
09 Burgos;09358 Santo Domingo de Silos;Total;De 85 a 89 años;10
09 Burgos;09358 Santo Domingo de Silos;Total;De 90 a 94 años;7
09 Burgos;09358 Santo Domingo de Silos;Total;De 95 a 99 años;0
09 Burgos;09358 Santo Domingo de Silos;Total;100 y más años;0
09 Burgos;09360 San Vicente del Valle;Total;De 65 a 69 años;1
09 Burgos;09360 San Vicente del Valle;Total;De 70 a 74 años;2
09 Burgos;09360 San Vicente del Valle;Total;De 75 a 79 años;2
09 Burgos;09360 San Vicente del Valle;Total;De 80 a 84 años;0
09 Burgos;09360 San Vicente del Valle;Total;De 85 a 89 años;0
09 Burgos;09360 San Vicente del Valle;Total;De 90 a 94 años;0
09 Burgos;09360 San Vicente del Valle;Total;De 95 a 99 años;0
09 Burgos;09360 San Vicente del Valle;Total;100 y más años;1
09 Burgos;09361 Sargentes de la Lora;Total;De 65 a 69 años;13
09 Burgos;09361 Sargentes de la Lora;Total;De 70 a 74 años;18
09 Burgos;09361 Sargentes de la Lora;Total;De 75 a 79 años;13
09 Burgos;09361 Sargentes de la Lora;Total;De 80 a 84 años;6
09 Burgos;09361 Sargentes de la Lora;Total;De 85 a 89 años;4
09 Burgos;09361 Sargentes de la Lora;Total;De 90 a 94 años;2
09 Burgos;09361 Sargentes de la Lora;Total;De 95 a 99 años;3
09 Burgos;09361 Sargentes de la Lora;Total;100 y más años;0
09 Burgos;09362 Sarracín;Total;De 65 a 69 años;16
09 Burgos;09362 Sarracín;Total;De 70 a 74 años;15
09 Burgos;09362 Sarracín;Total;De 75 a 79 años;6
09 Burgos;09362 Sarracín;Total;De 80 a 84 años;15
09 Burgos;09362 Sarracín;Total;De 85 a 89 años;5
09 Burgos;09362 Sarracín;Total;De 90 a 94 años;4
09 Burgos;09362 Sarracín;Total;De 95 a 99 años;1
09 Burgos;09362 Sarracín;Total;100 y más años;0
09 Burgos;09363 Sasamón;Total;De 65 a 69 años;104
09 Burgos;09363 Sasamón;Total;De 70 a 74 años;64
09 Burgos;09363 Sasamón;Total;De 75 a 79 años;58
09 Burgos;09363 Sasamón;Total;De 80 a 84 años;48
09 Burgos;09363 Sasamón;Total;De 85 a 89 años;43
09 Burgos;09363 Sasamón;Total;De 90 a 94 años;26
09 Burgos;09363 Sasamón;Total;De 95 a 99 años;13
09 Burgos;09363 Sasamón;Total;100 y más años;0
09 Burgos;09365 Sequera de Haza, La;Total;De 65 a 69 años;0
09 Burgos;09365 Sequera de Haza, La;Total;De 70 a 74 años;4
09 Burgos;09365 Sequera de Haza, La;Total;De 75 a 79 años;1
09 Burgos;09365 Sequera de Haza, La;Total;De 80 a 84 años;0
09 Burgos;09365 Sequera de Haza, La;Total;De 85 a 89 años;3
09 Burgos;09365 Sequera de Haza, La;Total;De 90 a 94 años;0
09 Burgos;09365 Sequera de Haza, La;Total;De 95 a 99 años;1
09 Burgos;09365 Sequera de Haza, La;Total;100 y más años;0
09 Burgos;09366 Solarana;Total;De 65 a 69 años;9
09 Burgos;09366 Solarana;Total;De 70 a 74 años;11
09 Burgos;09366 Solarana;Total;De 75 a 79 años;7
09 Burgos;09366 Solarana;Total;De 80 a 84 años;4
09 Burgos;09366 Solarana;Total;De 85 a 89 años;1
09 Burgos;09366 Solarana;Total;De 90 a 94 años;3
09 Burgos;09366 Solarana;Total;De 95 a 99 años;1
09 Burgos;09366 Solarana;Total;100 y más años;1
09 Burgos;09368 Sordillos;Total;De 65 a 69 años;3
09 Burgos;09368 Sordillos;Total;De 70 a 74 años;3
09 Burgos;09368 Sordillos;Total;De 75 a 79 años;3
09 Burgos;09368 Sordillos;Total;De 80 a 84 años;4
09 Burgos;09368 Sordillos;Total;De 85 a 89 años;1
09 Burgos;09368 Sordillos;Total;De 90 a 94 años;2
09 Burgos;09368 Sordillos;Total;De 95 a 99 años;1
09 Burgos;09368 Sordillos;Total;100 y más años;0
09 Burgos;09369 Sotillo de la Ribera;Total;De 65 a 69 años;40
09 Burgos;09369 Sotillo de la Ribera;Total;De 70 a 74 años;35
09 Burgos;09369 Sotillo de la Ribera;Total;De 75 a 79 años;24
