ID|TIPO_VIA|NOMBRE_VIA|PORTAL1|PORTAL2|CODPOSTAL|COD_INE_MUNICIPIO|PROVINCIA|MUNICIPIO|POBLACION|LATITUD_WGS84_4326|LONGITUD_WGS84_4326
47-E1-00246||CALLE MIRABEL|56||47010|47186|VALLADOLID|VALLADOLID|VALLADOLID||
47-E1-00249||PASEO JUAN CARLOS I|11||47013|47186|VALLADOLID|VALLADOLID|VALLADOLID||
47-E1-00250||CALLE NUEVA DEL CARMEN|34||47011|47186|VALLADOLID|VALLADOLID|VALLADOLID||
47-E1-00251||PASEO ARCO DE LADRILLO|29||47013|47186|VALLADOLID|VALLADOLID|VALLADOLID||
47-E1-00252||CALLE MANUEL AZAÑA|22||47014|47186|VALLADOLID|VALLADOLID|VALLADOLID||
47-E1-00255||CALLE SANTA MARIA DE LA CABEZA|3||47012|47186|VALLADOLID|VALLADOLID|VALLADOLID||
47-E1-00258||CALLE PADILLA|7||47400|47085|VALLADOLID|MEDINA DEL CAMPO|MEDINA DEL CAMPO||
47-E1-00259||CALLE CLAUDIO MOYANO|1||47400|47085|VALLADOLID|MEDINA DEL CAMPO|MEDINA DEL CAMPO||
47-E1-00262||CALLE SALUD|12||47012|47186|VALLADOLID|VALLADOLID|VALLADOLID||
47-E1-00265||CALLE ARTILLERIA|22||47400|47085|VALLADOLID|MEDINA DEL CAMPO|MEDINA DEL CAMPO||
47-E1-00268||CALLE MATAS ALTAS|2||47151|47023|VALLADOLID|BOECILLO|BOECILLO||
47-E1-00271||PASEO ZORRILLA|153||47008|47186|VALLADOLID|VALLADOLID|VALLADOLID||
47-E1-00274||PLAZA MAYOR|5||47600|47214|VALLADOLID|VILLALÓN DE CAMPOS|VILLALON DE CAMPOS||
47-E1-00276||CALLE CARROMAJADA|9||47195|47010|VALLADOLID|ARROYO DE LA ENCOMIENDA|ARROYO||
47-E1-00278||CALLE CAÑADA REAL DE SORIA|2||47193|47052|VALLADOLID|CISTÉRNIGA|CISTERNIGA||
47-E1-00280||CALLE MOLINO|2||47176|47061|VALLADOLID|ESGUEVILLAS DE ESGUEVA|ESGUEVILLAS DE ESGUEVA||
47-E1-00285||CALLE PENSAMIENTO|40||47140|47076|VALLADOLID|LAGUNA DE DUERO|LAGUNA DE DUERO||
47-E1-00286||CALLE HERNANDO DE SOTO|1||47195|47010|VALLADOLID|ARROYO DE LA ENCOMIENDA|ARROYO||
47-E1-00287||PASEO FARNESIO|29||47013|47186|VALLADOLID|VALLADOLID|VALLADOLID||
47-E1-00292||PQUE MILLAN SANTOS|S-N||47013|47186|VALLADOLID|VALLADOLID|VALLADOLID||
49-E1-00003||CALLE ARGENTINA|32||49030|49275|ZAMORA|ZAMORA|ZAMORA||
49-E1-00015||LUGAR MOMBUEY|0||49310|49121|ZAMORA|MOMBUEY|MOMBUEY||
49-E1-00026||CALLE CORREDERA|59|||49219|ZAMORA|TORO|TORO||
49-E1-00027||AVDA PORTUGAL|10||49016|49275|ZAMORA|ZAMORA|ZAMORA||
49-E1-00028||CALLE SAN TORCUATO|46||49014|49275|ZAMORA|ZAMORA|ZAMORA||
49-E1-00030||CALLE LA RUA|9||49600|49021|ZAMORA|BENAVENTE|BENAVENTE||
49-E1-00035||AVDA PRINCIPE DE ASTURIAS|27||49011|49275|ZAMORA|ZAMORA|ZAMORA||
49-E1-00040||CALLE PLAZA|2||49253|49131|ZAMORA|MORALINA|MORALINA||
49-E1-00043||CALLE RAMOS CARRION|2||49001|49275|ZAMORA|ZAMORA|ZAMORA||
49-E1-00044||AVDA ALFONSO PEÑA|2||49010|49275|ZAMORA|ZAMORA|ZAMORA||
49-E1-00047||AVDA VICTOR GALLEGO|24||49009|49275|ZAMORA|ZAMORA|ZAMORA||
49-E1-00054||CALLE ESTRECHA|12||49131|49252|ZAMORA|VILLAMAYOR DE CAMPOS|VILLAMAYOR DE CAMPOS||
49-E1-00058||CALLE LARGA|S-N||49122|49222|ZAMORA|TORRES DEL CARRIZAL|TORRES DEL CARRIZAL||
49-E1-00064||CALLE ESTEVEZ|7||49880|49147|ZAMORA|PELEAGONZALO|PELEAGONZALO||
49-E1-00067||AVDA JOSA|1||49150|49125|ZAMORA|MORALEJA DEL VINO|MORALEJA DEL VINO||
49-E1-00069||CALLE VILLALPANDO|4||49600|49021|ZAMORA|BENAVENTE|BENAVENTE||
49-E1-00076||CALLE CALVO SOTELO|25||49693|49128|ZAMORA|MORALES DE REY|MORALES DE REY||
49-E1-00078||CALLE MAJADA|S-N||49327|49057|ZAMORA|CUBO DE BENAVENTE|CUBO DE BENAVENTE||
49-E1-00104||CALLE RENOVA|19||49002|49275|ZAMORA|ZAMORA|ZAMORA||
49-E1-00105||AVDA EMETERIO FURONES|5||49625|49205|ZAMORA|SANTIBÁÑEZ DE TERA|SANTIBAÑEZ DE TERA||
49-E1-00118||CALLE GASPAR DE CEPEDA|S-N|||49082|ZAMORA|FUENTES DE ROPEL|FUENTES DE ROPEL||
49-E1-00119||CALLE JOSE FOLGADO|2||49147|49138|ZAMORA|OLMILLOS DE CASTRO|OLMILLOS DE CASTRO||
49-E1-00122||CALLE ANTONIO FRANCO|5||49590|49076|ZAMORA|FRESNO DE LA RIBERA|FRESNO DE LA RIBERA||
49-E1-00129||CALLE MOLINO|44||49699|49011|ZAMORA|ARCOS DE LA POLVOROSA|ARCOS DE LA POLVOROSA||
49-E1-00134||CALLE MARCHA PARALELA|7|||49034|ZAMORA|CAÑIZAL|CAÑIZAL||
49-E1-00135||CALLE SEGOVIA|16||49154|49146|ZAMORA|EL PEGO|PEGO (EL)||
49-E1-00157||CALLE SACRAMENTO|12||49126|49246|ZAMORA|VILLALBA DE LA LAMPREANA|VILLALBA DE LA LAMPREANA||
49-E1-00160||CALLE CARRETERA|7||49626|49116|ZAMORA|MELGAR DE TERA|PUMAREJO DE TERA||
49-E1-00165||CTRA HINIESTA|121||49025|49275|ZAMORA|ZAMORA|ZAMORA||
49-E1-00166||PLAZA ESPAÑA|2||49211|49037|ZAMORA|CARBELLINO|CARBELLINO||
49-E1-00171||AVDA BARRIO TRANVASEVES|19||49322|49143|ZAMORA|PALACIOS DE SANABRIA|PALACIOS DE SANABRIA||
49-E1-00172||CALLE ALFONSO XIII|19||49156|49093|ZAMORA|GUARRATE|GUARRATE||
05-E1-00002||PLAZA SANTA TERESA|2||05001|05019|AVILA|ÁVILA|AVILA||
05-E1-00003||AVDA PORTUGAL (DE)|1||05001|05019|AVILA|ÁVILA|AVILA||
05-E1-00004||CALLE REYES CATOLICOS|31||05001|05019|AVILA|ÁVILA|AVILA||
05-E1-00007||PASEO ESTACION (DE LA)|18||05001|05019|AVILA|ÁVILA|AVILA||
05-E1-00011||PASEO SAN ROQUE (DE)|33||05003|05019|AVILA|ÁVILA|AVILA||
05-E1-00013||TRVA JULIO ARENILLAS|1|||05161|AVILA|NAVALPERAL DE PINARES|NAVALPERAL DE PINARES||
05-E1-00015||AVDA JUVENTUD (DE LA)|31||05003|05019|AVILA|ÁVILA|AVILA||
05-E1-00019||CALLE CARRTERA ÁVILA-TOLEDO|3||05267|05201|AVILA|SAN BARTOLOMÉ DE PINARES|SAN BARTOLOME DE PINARES||
05-E1-00022||PLAZA ARRABAL (DEL)|1||05200|05016|AVILA|ARÉVALO|AREVALO||
05-E1-00025||CALLE CASTOR ROBLEDO|34||05440|05187|AVILA|PIEDRALAVES|PIEDRALAVES||
05-E1-00028||CALLE SAN ISIDRO|4||05290|05204|AVILA|SANCHIDRIÁN|SANCHIDRIAN||
05-E1-00032||CALLE VILORIO|8||05291|05115|AVILA|MAELLO|MAELLO||
05-E1-00038||CALLE CANTO DE LA VIRGEN|2||05420|05240|AVILA|SOTILLO DE LA ADRADA|SOTILLO DE LA ADRADA||
05-E1-00039||AVDA CARRETERA DE ARENAS|23||05416|05013|AVILA|EL ARENAL|ARENAL (EL)||
05-E1-00043||CALLE TOLEDO|7||05260|05057|AVILA|CEBREROS|CEBREROS||
05-E1-00046||TRVA SANTO TOME DE ZABARCOS|2||05350|05220|AVILA|SAN PEDRO DEL ARROYO|SAN PEDRO DEL ARROYO||
05-E1-00051||CALLE MEDIODIA|2||05413|05221|AVILA|SANTA CRUZ DEL VALLE|SANTA CRUZ DEL VALLE||
05-E1-00052||CALLE CALVO SOTELO|45||05560|05263|AVILA|VILLATORO|VILLATORO||
05-E1-00053||CALLE VASCO DE LA ZARZA|9||05002|05019|AVILA|ÁVILA|AVILA||
05-E1-00054||CALLE LOPE DE VEGA|4||05270|05241|AVILA|EL TIEMBLO|TIEMBLO (EL)||
05-E1-00062||CALLE AVDA. JOSE ANTONIO VACA DE OSMA|3|||05021|AVILA|EL BARCO DE ÁVILA|BARCO DE AVILA (EL)||
05-E1-00063||CALLE SANTA TERESA|22||05148|05044|AVILA|CABEZAS DEL VILLAR|CABEZAS DEL VILLAR||
05-E1-00066||CALLE MAYOR|4||05320|05049|AVILA|CARDEÑOSA|CARDEÑOSA||
05-E1-00067||CALLE TESO NUEVO (DEL)|6||05200|05016|AVILA|ARÉVALO|AREVALO||
05-E1-00072||CALLE SANTIAGO|5||05120|05166|AVILA|NAVARREDONDILLA|NAVARREDONDILLA||
05-E1-00073||CALLE HERMANOS RAMOS SAEZ|9||05292|05254|AVILA|VELAYOS|VELAYOS||
05-E1-00079||PLAZA EGIDO|30||05151|05903|AVILA|DIEGO DEL CARPIO|DIEGO ALVARO||
05-E1-00082||CTRA PLAZA CONSTITUCIÓN|1||05631|05162|AVILA|NAVALPERAL DE TORMES|NAVALPERAL DE TORMES||
05-E1-00086||CALLE CARRETERA|5||05294|05093|AVILA|HERRADÓN DE PINARES|CAÑADA (LA)||
05-E1-00088||CALLE GONZALO DEL RIO|46||05429|05227|AVILA|SANTA MARÍA DEL TIÉTAR|SANTA MARIA DEL TIETAR||
05-E1-00090||CALLE SAN MARCOS|1||05165|05242|AVILA|TIÑOSILLOS|TIÑOSILLOS||
05-E1-00093||CALLE MIRA DE GREDOS (DE LA)|9||05634|05105|AVILA|HOYOS DEL ESPINO|HOYOS DEL ESPINO||
05-E1-00094||CALLE ESCUELAS|S-N||05690|05037|AVILA|BOHOYO|BOHOYO||
05-E1-00095||CALLE SAN MARCOS|S-N||05415|05100|AVILA|EL HORNILLO|HORNILLO (EL)||
05-E1-00102||PLAZA CONSTITUCION (DE LA)|24||05115|05167|AVILA|NAVARREVISCA|NAVARREVISCA||
05-E1-00103||CALLE 28 DE JUNIO DE 1942|4||05296|05001|AVILA|ADANERO|ADANERO||
05-E1-00106||CALLE PLAZA|112||05697|05159|AVILA|NAVALONGUILLA|NAVALONGUILLA||
05-E1-00114||CALLE ENCARNACIÓN, S/N|S-N||05001|05019|AVILA|ÁVILA|AVILA||
05-E1-00116||CALLE LANCHA (LA)|9||05114|05905|AVILA|VILLANUEVA DE ÁVILA|VILLANUEVA DE AVILA||
05-E1-00119||CALLE MAYOR|4||05268|05222|AVILA|SANTA CRUZ DE PINARES|SANTA CRUZ DE PINARES||
05-E1-00120||CALLE SANTISIMO CRISTO (DEL)|4|||05083|AVILA|GEMUÑO|GEMUÑO||
05-E1-00135||CALLE PISCINAS (DE LAS)|1||05200|05016|AVILA|ARÉVALO|AREVALO||
05-E1-00139||CALLE VALLE DEL TIETAR|6||05002|05019|AVILA|ÁVILA|AVILA||
09-E1-00001||CALLE CID CAMPEADOR|45||09005|09059|BURGOS|BURGOS|BURGOS||
09-E1-00006||PLAZA MAYOR|19||09003|09059|BURGOS|BURGOS|BURGOS||
09-E1-00009||PLAZA MIO CID|2||09004|09059|BURGOS|BURGOS|BURGOS||
09-E1-00011||CALLE BARTOLOME ORDOÑEZ|1||09006|09059|BURGOS|BURGOS|BURGOS||
09-E1-00012||CALLE MADRID|29||09001|09059|BURGOS|BURGOS|BURGOS||
09-E1-00016||CTRA BURGOS SANTANDER|22||09140|09906|BURGOS|MERINDAD DE RÍO UBIERNA|SOTOPALACIOS||
09-E1-00020||PLAZA MAYOR|18||09400|09018|BURGOS|ARANDA DE DUERO|ARANDA DE DUERO||
09-E1-00022||CALLE CARRETERA LOGROÑO|58||09198|09177|BURGOS|IBEAS DE JUARROS|IBEAS DE JUARROS||
09-E1-00025||CALLE JARDINES|1||09443|09438|BURGOS|VILLALBA DE DUERO|VILLALBA DE DUERO||
09-E1-00026||CALLE DON PRUDENCIO ORTEGO|S-N||09491|09400|BURGOS|VADOCONDES|VADOCONDES||
09-E1-00029||AVDA CASTILLA|35||09460|09218|BURGOS|MILAGROS|MILAGROS||
09-E1-00030||CALLE REAL|14|||09439|BURGOS|VILLALBILLA DE BURGOS|VILLALBILLA DE BURGOS||
09-E1-00040||CALLE MERCADO|23||09211|09134|BURGOS|FRÍAS|FRIAS||
09-E1-00041||PLAZA SANTA CASILDA|1||09240|09056|BURGOS|BRIVIESCA|BRIVIESCA||
09-E1-00044||CALLE POSADAS|2||09280|09115|BURGOS|CUBO DE BUREBA|CUBO DE BUREBA||
09-E1-00046||CALLE AGUA|38||09530|09238|BURGOS|OÑA|OÑA||
09-E1-00050||CMNO FRIAS|8||09540|09394|BURGOS|TRESPADERNE|TRESPADERNE||
09-E1-00057||CALLE PLAZA JURISTA CIRILO ÁLVAREZ MARTÍNEZ|9|||09059|BURGOS|BURGOS|BURGOS||
09-E1-00058||PLAZA CID|3||09100|09211|BURGOS|MELGAR DE FERNAMENTAL|MELGAR DE FERNAMENTAL||
09-E1-00061||PLAZA FRANCISCO SARMIENTO|8||09005|09059|BURGOS|BURGOS|BURGOS||
09-E1-00063||CALLE MAYOR|2||09340|09194|BURGOS|LERMA|LERMA||
09-E1-00076||CALLE AVDA. DEL ARLANZON|15||09004|09059|BURGOS|BURGOS|BURGOS||
09-E1-00078||CALLE SAN ROQUE|3||09310|09390|BURGOS|TORRESANDINO|TORRESANDINO||
09-E1-00080||AVDA CANTABRIA|61||09006|09059|BURGOS|BURGOS|BURGOS||
09-E1-00083||CALLE VILLALON|9||09003|09059|BURGOS|BURGOS|BURGOS||
09-E1-00084||AVDA AVENIDA DE LOS DERECHOS HUMANOS|33||09007|09059|BURGOS|BURGOS|BURGOS||
09-E1-00086||AVDA REYES CATOLICOS|10||09006|09059|BURGOS|BURGOS|BURGOS||
09-E1-00088||CALLE VICENTE ALEIXANDRE|9||09006|09059|BURGOS|BURGOS|BURGOS||
09-E1-00090||CALLE SAN FRANCISCO|30||09005|09059|BURGOS|BURGOS|BURGOS||
09-E1-00092||PASEO ISLA|10||09003|09059|BURGOS|BURGOS|BURGOS||
09-E1-00096||CALLE PROGRESO|32||09002|09059|BURGOS|BURGOS|BURGOS||
09-E1-00103||CALLE PISUERGA|3||09400|09018|BURGOS|ARANDA DE DUERO|ARANDA DE DUERO||
09-E1-00104||CALLE VITORIA|23||09200|09219|BURGOS|MIRANDA DE EBRO|MIRANDA DE EBRO||
09-E1-00105||CALLE VITORIA|198||09007|09059|BURGOS|BURGOS|BURGOS||
09-E1-00112||PLAZA SAN BRUNO|12||09007|09059|BURGOS|BURGOS|BURGOS||
09-E1-00113||CALLE CALZADAS|30||09004|09059|BURGOS|BURGOS|BURGOS||
09-E1-00115||CALLE SAN JUAN|36||09294|09276|BURGOS|LA PUEBLA DE ARGANZÓN|PUEBLA DE ARGANZON (LA)||
09-E1-00116||CALLE ROSA LIMA MANZANO|7||09003|09059|BURGOS|BURGOS|BURGOS||
09-E1-00117||CTRA POZA|101||09007|09059|BURGOS|BURGOS|BURGOS||
09-E1-00123||CALLE VILLARCAYO|8||09005|09059|BURGOS|BURGOS|BURGOS||
09-E1-00129||CALLE SAN FRANCISCO|31||09005|09059|BURGOS|BURGOS|BURGOS||
09-E1-00136||CALLE IGLESIA|4||09140|09301|BURGOS|QUINTANILLA VIVAR|QUINTANILLA-VIVAR O QUINTANILLA MOROCISL||
09-E1-00137||CALLE RONDA SOPARRAL|43||09311|09235|BURGOS|OLMEDILLO DE ROA|OLMEDILLO DE ROA||
09-E1-00138||PLAZA MAYOR|1||09610|09358|BURGOS|SANTO DOMINGO DE SILOS|SANTO DOMINGO DE SILOS||
09-E1-00139||CALLE Avda. Estación|6||09600|09330|BURGOS|SALAS DE LOS INFANTES|SALAS DE LOS INFANTES||
09-E1-00143||CALLE FUENTE|7||09693|09309|BURGOS|REGUMIEL DE LA SIERRA|REGUMIEL DE LA SIERRA||
09-E1-00144||CALLE SAN ROQUE|9||09660|09163|BURGOS|HONTORIA DEL PINAR|HONTORIA DEL PINAR||
09-E1-00145||CALLE RODRIGUEZ DE VALCARCEL|4||09430|09174|BURGOS|HUERTA DE REY|HUERTA DE REY||
09-E1-00146||CALLE ERNESTO SANZ Y SANZ|6||09670|09289|BURGOS|QUINTANAR DE LA SIERRA|QUINTANAR DE LA SIERRA||
09-E1-00149||CALLE BURGOS|70||09142|09905|BURGOS|VALLE DE SEDANO|SEDANO||
09-E1-00152||CALLE MAYOR|8||09120|09427|BURGOS|VILLADIEGO|VILLADIEGO||
09-E1-00155||CALLE REAL|0||09127|09415|BURGOS|VALLE DE VALDELUCIO|QUINTANAS DE VALDELUCIO||
09-E1-00158||CALLE CALLE CARRASQUEDO|8||09510|09908|BURGOS|VALLE DE LOSA|QUINCOCES DE YUSO||
09-E1-00159||AVDA BURGOS|2||09500|09209|BURGOS|MEDINA DE POMAR|MEDINA DE POMAR||
09-E1-00162||CALLE POZO (EL)|59||09195|09434|BURGOS|VILLAGONZALO PEDERNALES|VILLAGONZALO PEDERNALES||
09-E1-00166||CALLE EUROPA|2||09001|09059|BURGOS|BURGOS|BURGOS||
09-E1-00167||CALLE CONDADO DE TREVIÑO|36||09200|09219|BURGOS|MIRANDA DE EBRO|MIRANDA DE EBRO||
09-E1-00169||CALLE ESTEBAN SAEZ ALVARADO|14||09007|09059|BURGOS|BURGOS|BURGOS||
09-E1-00171||AVDA ELADIO PERLADO|66||09007|09059|BURGOS|BURGOS|BURGOS||
09-E1-00175||CALLE FEDERICO GARCIA LORCA|17||09007|09059|BURGOS|BURGOS|BURGOS||
09-E1-00179||AVDA CID CAMPEADOR|85||09005|09059|BURGOS|BURGOS|BURGOS||
09-E1-00188||CALLE JUAN DE GARAY|2||09002|09059|BURGOS|BURGOS|BURGOS||
09-E1-00189||CALLE LUIS ALBERDI|15|||09059|BURGOS|BURGOS|BURGOS||
09-E1-00190||CALLE AMISTAD|2|||09410|BURGOS|VALLE DE MENA|VILLASANA DE MENA||
09-E1-00191||CALLE CONDESA MENCIA|139||09006|09059|BURGOS|BURGOS|BURGOS||
09-E1-00202||CALLE MADRE TERESA DE CALCUTA|3||09007|09059|BURGOS|BURGOS|BURGOS||
09-E1-00204||CALLE CARMEN SALLES|S-N||09006|09059|BURGOS|BURGOS|BURGOS||
09-E1-00206||CALLE AVDA. DE BURGOS|15|||09209|BURGOS|MEDINA DE POMAR|MEDINA DE POMAR||
09-E1-00208||CALLE Plaza Avelino Antolín Toledano|13|||09059|BURGOS|BURGOS|BURGOS||
09-E1-00210||CALLE CALLE LOUDUM, ESQUINA CALLE|S-N||09006|09059|BURGOS|BURGOS|BURGOS||
24-E1-00001||AVDA GALICIA|66||24400|24115|LEON|PONFERRADA|CUATROVIENTOS||
24-E1-00003||AVDA ASTURIAS|75||24100|24202|LEON|VILLABLINO|VILLABLINO||
24-E1-00004||CALLE ANCHA|3||24003|24089|LEON|LEÓN|LEON||
24-E1-00019||AVDA SANTA BARBARA|46||24370|24170|LEON|TORRE DEL BIERZO|TORRE DEL BIERZO||
24-E1-00022||AVDA QUEVEDO|4||24009|24089|LEON|LEÓN|LEON||
24-E1-00025||CALLE ANCHA|23||24003|24089|LEON|LEÓN|LEON||
24-E1-00028||CALLE DOCTOR SANTOS OLIVERA|3||24286|24082|LEON|HOSPITAL DE ÓRBIGO|HOSPITAL DE ORBIGO||
24-E1-00031||CALLE LEITARIEGOS|20||24100|24202|LEON|VILLABLINO|VILLABLINO||
24-E1-00034||CALLE GRAN VIA DE SAN MARCOS|43||24001|24089|LEON|LEÓN|LEON||
24-E1-00038||CALLE MAYOR|27||24237|24168|LEON|TORAL DE LOS GUZMANES|TORAL DE LOS GUZMANES||
24-E1-00042||CALLE JUAN FERRERAS|8||24004|24089|LEON|LEÓN|LEON||
24-E1-00044||PLAZA MAYOR|7||24540|24030|LEON|CACABELOS|CACABELOS||
24-E1-00046||AVDA PADRE ISLA|46|||24089|LEON|LEÓN|LEON||
24-E1-00050||AVDA REY GUNDERICO|37||24735|24047|LEON|CASTROCONTRIGO|CASTROCONTRIGO||
24-E1-00051||PLAZA PUEBLOS (LOS)|S-N||24900|24130|LEON|RIAÑO|RIAÑO||
24-E1-00052||CALLE PADRE ISLA|40||24800|24056|LEON|CISTIERNA|CISTIERNA||
24-E1-00054||PLAZA PICARA JUSTINA|S-N||24004|24089|LEON|LEÓN|LEON||
24-E1-00061||PLAZA ESPOLON|2||24007|24089|LEON|LEÓN|LEON||
24-E1-00062||CALLE DAOIZ Y VELARDE|16||24006|24089|LEON|LEÓN|LEON||
24-E1-00069||AVDA AVENIDA PUENTE DE HIERRO|37||24270|24039|LEON|CARRIZO|CARRIZO DE LA RIBERA||
24-E1-00070||CALLE PADRE ISLA|10||24800|24056|LEON|CISTIERNA|CISTIERNA||
24-E1-00075||CALLE JORGE DE MONTEMAYOR|19||24007|24089|LEON|LEÓN|LEON||
24-E1-00080||CALLE PIO DE CELA|17||24350|24223|LEON|VILLAREJO DE ÓRBIGO|VEGUELLINA DE ORBIGO||
24-E1-00081||CALLE BARAHONA|3||24003|24089|LEON|LEÓN|LEON||
24-E1-00085||CALLE BULEVAR JUAN CARLOS I REY DE ESPAÑA|6|||24115|LEON|PONFERRADA|PONFERRADA||
24-E1-00092||AVDA AVENIDA DE LA PUEBLA|31||24400|24115|LEON|PONFERRADA|PONFERRADA||
24-E1-00096||CALLE MATADERO VIEJO|S-N|||24212|LEON|VILLAMAÑÁN|VILLAMAÑAN||
24-E1-00097||AVDA PARADASECA|1||24500|24209|LEON|VILLAFRANCA DEL BIERZO|VILLAFRANCA DEL BIERZO||
24-E1-00098||CALLE SAN ROQUE|3|||24078|LEON|GORDONCILLO|GORDONCILLO||
24-E1-00100||AVDA PADRE ISLA|54|||24089|LEON|LEÓN|LEON||
24-E1-00105||CALLE CAMPILLO (EL)|33||24450|24169|LEON|TORENO|TORENO||
24-E1-00108||CALLE GENERAL GOMEZ NUÑEZ|12||24400|24115|LEON|PONFERRADA|PONFERRADA||
24-E1-00109||AVDA CONDESA SAGASTA|32||24001|24089|LEON|LEÓN|LEON||
24-E1-00110||CTRA NACIONAL VI|0|||24198|LEON|VEGA DE VALCARCE|VEGA DE VALCARCE||
24-E1-00113||AVDA CONSTITUCION (LA)|6||24100|24202|LEON|VILLABLINO|VILLABLINO||
24-E1-00120||CALLE CONDE LUNA|28||24280|24015|LEON|BENAVIDES|BENAVIDES DE ORBIGO||
24-E1-00121||AVDA CONSTITUCION (LA)|20||24320|24139|LEON|SAHAGÚN|SAHAGUN||
24-E1-00122||AVDA CONSTITUCION (LA)|50||24223|24098|LEON|MATALLANA DE TORÍO|BARRIO ESTACION||
24-E1-00123||PLAZA MAYOR|14||24240|24157|LEON|SANTA MARÍA DEL PÁRAMO|SANTA MARIA DEL PARAMO||
24-E1-00126||CALLE VIA DE LA PLATA|51||24750|24010|LEON|LA BAÑEZA|BAÑEZA (LA)||
24-E1-00127||CALLE RELOJ (EL)|16||24750|24010|LEON|LA BAÑEZA|BAÑEZA (LA)||
24-E1-00128||CALLE JULIO DEL CAMPO|13||24002|24089|LEON|LEÓN|LEON||
24-E1-00143||PLAZA DOCE MARTIRES|0|||24089|LEON|LEÓN|LEON||
24-E1-00145||CALLE CALLE LA SERNA|14||24006|24089|LEON|LEÓN|LEON||
24-E1-00151||AVDA JOSE MARIA FERNANDEZ|38||24006|24089|LEON|LEÓN|LEON||
24-E1-00152||AVDA SAN IGNACIO|16||24010|24089|LEON|LEÓN|LEON||
24-E1-00153||AVDA PARROCO PABLO DIEZ|42||24010|24142|LEON|SAN ANDRÉS DEL RABANEDO|TROBAJO DEL CAMINO||
24-E1-00154||CALLE ALFREDO NISTAL|10||24007|24089|LEON|LEÓN|LEON||
24-E1-00155||CALLE SANTO TORIBIO DE MOGROVEJO|74||24006|24089|LEON|LEÓN|LEON||
24-E1-00162||AVDA MARQUESES DE SAN ISIDRO|12||24004|24089|LEON|LEÓN|LEON||
24-E1-00169||CALLE PENDON DE BAEZA|8||24006|24089|LEON|LEÓN|LEON||
24-E1-00172||CALLE SANCHO ORDOÑEZ|18||24007|24089|LEON|LEÓN|LEON||
24-E1-00175||CALLE CONDE TORENO|2||24006|24089|LEON|LEÓN|LEON||
24-E1-00178||CALLE PLAZA VICENTE FLÓREZ QUIÑONES|14||24127|24132|LEON|RIELLO|RIELLO||
24-E1-00179||CALLE Astorga|9||24400|24115|LEON|PONFERRADA|PONFERRADA||
24-E1-00180||AVDA MARIANO ANDRES|97|||24089|LEON|LEÓN|LEON||
40-E1-00013||PLAZA ESPAÑA|2||40300|40195|SEGOVIA|SEPÚLVEDA|SEPULVEDA||
40-E1-00014||AVDA VICENTE ALEIXANDRE|13||40006|40194|SEGOVIA|SEGOVIA|SEGOVIA||
40-E1-00022||CALLE SANTA CATALINA|16||40003|40194|SEGOVIA|SEGOVIA|SEGOVIA||
40-E1-00026||PLAZA MAYOR|12||40520|40024|SEGOVIA|AYLLÓN|AYLLON||
40-E1-00028||PLAZA POBOS (LOS)|2|||40113|SEGOVIA|LA LOSA|LOSA (LA)||
40-E1-00031||CTRA SEGOVIA|18||40297|40179|SEGOVIA|SANCHONUÑO|SANCHONUÑO||
40-E1-00032||CTRA VILLACASTIN|10||40006|40194|SEGOVIA|SEGOVIA|SEGOVIA||
40-E1-00034||PLAZA MAYOR|17||40360|40041|SEGOVIA|CANTIMPALOS|CANTIMPALOS||
40-E1-00035||AVDA MARQUES DE LOZOYA (DEL)|13||40004|40194|SEGOVIA|SEGOVIA|SEGOVIA||
40-E1-00041||CALLE SANTILLANA|3||40260|40086|SEGOVIA|FUENTEPELAYO|FUENTEPELAYO||
40-E1-00050||CALLE REAL|16|||40134|SEGOVIA|MOZONCILLO|MOZONCILLO||
40-E1-00052||CALLE SIN NOMBRE|S-N|||40176|SEGOVIA|SAMBOAL|SAMBOAL||
40-E1-00053||CALLE ELIAS VIRSEDA|3||40450|40138|SEGOVIA|NAVA DE LA ASUNCIÓN|NAVA DE LA ASUNCION||
40-E1-00054||CALLE FRANCO|1||40470|40145|SEGOVIA|NAVAS DE ORO|NAVAS DE ORO||
40-E1-00064||PLAZA DOLORES (DE) (LOS)|13||40100|40181|SEGOVIA|REAL SITIO DE SAN ILDEFONSO|SAN ILDEFONSO O LA GRANJA||
40-E1-00065||CALLE CONSISTORIO|4||40466|40164|SEGOVIA|RAPARIEGOS|RAPARIEGOS||
40-E1-00068||PLAZA IGLESIA|5||40460|40189|SEGOVIA|SANTIUSTE DE SAN JUAN BAUTISTA|SANTIUSTE DE SAN JUAN BAUTISTA||
40-E1-00069||CALLE CRTA. DE SORIA|20||40160|40203|SEGOVIA|TORRECABALLEROS|TORRECABALLEROS||
40-E1-00070||CALLE POVEDAS|4||40359|40204|SEGOVIA|TORRECILLA DEL PINAR|TORRECILLA DEL PINAR||
40-E1-00073||CALLE CONSTANTINO ARRANZ|4||40213|40219|SEGOVIA|VALLELADO|VALLELADO||
40-E1-00076||CALLE ELEUTERIO ADRADOS|42||40395|40222|SEGOVIA|VEGANZONES|VEGANZONES||
40-E1-00081||AVDA SAN ANTONIO|2||40152|40233|SEGOVIA|ZARZUELA DEL MONTE|ZARZUELA DEL MONTE||
40-E1-00082||AVDA CAMILO JOSE CELA|46||40200|40063|SEGOVIA|CUÉLLAR|CUELLAR||
